id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,_Entire home/apt,_Hotel room,_Private room,_Shared room
26702871,newly renovated apartment in the heart of Zurich,12569223,Felix,Kreis 10,Wipkingen,47.39452,8.53117,300,13,0,,,1,267,0,1,0,0,0
26703294,B&B Villa Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37767,8.56681,1000,2,202,09/09/2022,3.97,5,238,41,0,0,1,0
26938547,"Modern apt, 100m shop.centre ,10min city, bus 3min",4452206,Louisa,Kreis 9,Altstetten,47.38708,8.49633,240,5,7,04/01/2022,0.14,4,326,1,1,0,0,0
27047491,Loft-Maisonette in historic industrial building,2412125,Jacqueline & Markus,Kreis 3,Sihlfeld,47.37977,8.50612,160,5,45,27/08/2022,0.9,1,224,12,1,0,0,0
27095872,"3 room ( 2BD) ground-floor apartment, Zurich city",34541936,Strahinja,Kreis 4,Hard,47.37907,8.51312,130,23,210,30/08/2022,4.16,6,31,19,1,0,0,0
27144951,Brandnew studio-suite with balcony,13570663,Chris,Kreis 8,Seefeld,47.35767,8.55422,110,4,93,16/08/2022,1.89,38,342,26,1,0,0,0
27161258,Your attic in the trend area Zurich close to lake,204499203,Marin,Kreis 8,MÃ¼hlebach,47.35647,8.5575,125,5,7,29/08/2022,0.14,1,232,1,1,0,0,0
27329991,Modern flat in the heart of Zurich,90183625,Christos,Kreis 3,Sihlfeld,47.37516,8.515112,180,6,6,10/09/2022,0.37,1,2,4,1,0,0,0
27373368,Cozy studio near to the center with parking.,130013559,Jordi,Kreis 11,Affoltern,47.4201678,8.5047952,200,1,0,,,2,365,0,1,0,0,0
27400610,Cozy & Spacious Downtown Studio Apartment,15038541,Cher.,Kreis 4,Werd,47.37372,8.52188,96,1,248,19/09/2022,4.95,8,27,61,1,0,0,0
27453361,Lovely flat in the heart of Zurich,5434247,Andrea,Kreis 2,Enge,47.35853,8.52861,93,90,1,25/05/2021,0.06,1,285,0,1,0,0,0
27464593,Room in cosy apartment in the heart of Zurich,26056192,JÃ©rÃ´me,Kreis 4,Werd,47.37257,8.52883,99,9,2,22/09/2018,0.04,1,83,0,0,0,1,0
27595070,N5 Apartment in the heart of Zurich,12886487,Stephanie,Kreis 1,Rathaus,47.37583,8.54434,574,1,36,11/09/2022,0.91,91,303,24,1,0,0,0
27596262,ZH Tiger - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38691,8.49168,575,1,6,07/07/2022,0.14,91,304,3,1,0,0,0
27596263,ZH Tiger I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38612,8.49211,575,1,3,31/08/2019,0.07,91,207,0,1,0,0,0
27596264,ZH Tiger II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38552,8.49362,575,1,2,18/11/2021,0.1,91,306,1,1,0,0,0
27596266,ZH Jaguar - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38535,8.49344,575,1,11,30/01/2022,0.24,91,302,1,1,0,0,0
27596269,ZH Jaguar I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38657,8.4934,575,1,0,,,91,266,0,1,0,0,0
27596270,ZH Jaguar III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38495,8.4917,575,1,2,24/07/2021,0.06,91,85,0,1,0,0,0
27596271,ZH Jaguar II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38482,8.49314,575,1,9,22/04/2022,0.19,91,270,2,1,0,0,0
27596273,ZH Lion - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38472,8.49359,575,1,12,28/02/2021,0.26,91,268,0,1,0,0,0
27596274,ZH Lion I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.3863,8.49225,575,1,4,30/10/2019,0.11,91,85,0,1,0,0,0
27596275,ZH Lion II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38679,8.49366,575,1,0,,,91,146,0,1,0,0,0
27596279,ZH Lion III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38533,8.49174,575,1,0,,,91,176,0,1,0,0,0
27607825,"Centrally located, Spacious Modern Apartment",67017419,Himanshu And Vishvala,Kreis 10,HÃ¶ngg,47.39916,8.50557,296,3,41,29/07/2022,0.83,1,335,8,1,0,0,0
27655386,Villa Kunterbunt,208638787,Ursula,Kreis 11,Oerlikon,47.40757,8.53859,240,1,0,,,1,180,0,0,0,1,0
28061232,"Close to public transportation, convenient (2.)",3592245,Fabio,Kreis 6,Unterstrass,47.39901,8.54151,60,2,10,01/05/2022,0.23,4,21,2,0,0,1,0
28143273,1.5 room apartment in Zurich (SH-2.5L),25291258,Delta Estates,Kreis 11,Oerlikon,47.40081,8.54467,96,7,5,01/02/2022,0.11,25,142,3,1,0,0,0
28234456,Family Royal Suite 44m2 at the best area 3.3,13570663,Chris,Kreis 8,MÃ¼hlebach,47.35766,8.55473,124,4,41,22/05/2022,0.9,38,331,8,1,0,0,0
28242140,Executive 3BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38502,8.50769,375,2,157,05/09/2022,3.19,16,329,46,1,0,0,0
28245082,Executive 1BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38526,8.50764,173,2,126,06/09/2022,2.56,16,341,19,1,0,0,0
28272792,Private Bedroom&  HomeOffice@ ZÃ¼richberg,94601949,Judy,Kreis 7,Hottingen,47.37602,8.5658,89,1,75,10/11/2021,1.53,5,265,1,0,0,1,0
28277379,HomeOffice with private Balcony  & LakeviewðŸ‡¨ðŸ‡­,94601949,Judy,Kreis 7,Fluntern,47.37672,8.56733,150,1,17,10/06/2022,0.4,5,284,3,0,0,1,0
28284155,"1.5 Zimmer WG im Zentrum von ZÃ¼rich, Stauffacher",9179543,Dein,Kreis 4,Langstrasse,47.37443,8.52931,300,1,3,16/07/2019,0.07,1,83,0,0,0,1,0
28407232,Stadt ZÃ¼rich12 helles und gemÃ¼tliches Appartement,19610180,Rossana,Kreis 9,Altstetten,47.38182,8.48131,85,30,12,16/12/2021,0.25,15,53,1,1,0,0,0
28428989,2.5 room apartment in Zurich (SH-2.4R),25291258,Delta Estates,Kreis 11,Oerlikon,47.40145,8.54554,119,7,21,11/09/2022,0.53,25,127,11,1,0,0,0
28445279,New little boutique Studio at best area,13570663,Chris,Kreis 8,Seefeld,47.35817,8.55294,95,4,57,27/08/2022,1.16,38,315,16,0,0,1,0
28598484,Heart Old Town 2min to river/lake -Downtown ZÃ¼rich,14273058,Julien,Kreis 1,Rathaus,47.37334,8.54476,441,3,107,26/08/2022,2.2,1,316,22,1,0,0,0
28607214,Zimmer mit eigenem Bad / room with own bath,2904606,Sigrid,Kreis 7,Hottingen,47.36878,8.55702,89,5,18,18/09/2022,0.37,3,88,11,0,0,1,0
28620125,Family Royal Suite 44m2 at the best area 3.3,13570663,Chris,Kreis 8,Seefeld,47.35773,8.55275,124,4,56,26/08/2022,1.15,38,338,27,1,0,0,0
28701312,Brandnew Family Suite at the best area 2.2,13570663,Chris,Kreis 8,MÃ¼hlebach,47.35912,8.55318,95,4,87,06/09/2022,1.81,38,303,24,1,0,0,0
28727397,Loft with view over Zurich,101573780,Michael,Kreis 9,Altstetten,47.38727,8.49311,90,6,39,05/06/2022,0.81,1,16,2,1,0,0,0
28766337,New boutique suite at the best area of ZÃ¼rich,13570663,Chris,Kreis 8,Seefeld,47.35787,8.55297,125,4,73,21/08/2022,1.52,38,290,21,1,0,0,0
28792518,Great new studio for a great rate (3.1.),13570663,Chris,Kreis 8,Seefeld,47.35779,8.55328,105,4,61,06/09/2022,1.28,38,287,17,1,0,0,0
28848808,kleine Auszeit nahe am ETH HÃ¶nggerberg/Kieferberg,216926855,Osaro,Kreis 11,Affoltern,47.41283,8.51578,54,5,26,16/09/2022,3.11,1,31,26,0,0,1,0
28884429,New: Offer for luxury apartment with balcony 4.2.,13570663,Chris,Kreis 8,MÃ¼hlebach,47.3593,8.55429,116,4,91,08/09/2022,1.97,38,305,31,1,0,0,0
28909599,Junior Suite at the best area of ZÃ¼rich,13570663,Chris,Kreis 8,MÃ¼hlebach,47.35887,8.55399,95,4,60,28/08/2022,1.28,38,311,21,1,0,0,0
28944839,Suite Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37726,8.56566,150,1,24,16/08/2022,0.5,5,279,4,0,0,1,0
29000112,Idyllic country-house loft flat right in the city.,170325154,Lize,Kreis 8,Weinegg,47.3512,8.56652,200,1,5,01/09/2022,0.81,2,76,5,1,0,0,0
29050050,Family Royal Suite with balcony with balcony 4.3,13570663,Chris,Kreis 8,Seefeld,47.35924,8.55265,144,4,76,07/09/2022,1.58,38,299,29,1,0,0,0
29142984,"Central Loft w. sauna, garden and private parking",19785049,Harm,Kreis 3,Sihlfeld,47.37967,8.50604,169,2,140,18/09/2022,4.93,2,313,72,1,0,0,0
29150595,Old rose Studio with a lovely view over Zurich,22513551,Luca,Kreis 3,Friesenberg,47.35902,8.49771,132,3,24,27/08/2022,0.52,8,266,9,1,0,0,0
29212259,Alhambra - close to the city and nature,119109136,Claudio,Kreis 9,Albisrieden,47.36651,8.49336,75,30,86,20/09/2022,1.81,1,32,28,1,0,0,0
29296386,A Jewel! Countryside vineyard setting in the city.,170325154,Lize,Kreis 8,Weinegg,47.35185,8.56661,100,1,10,09/09/2022,0.21,2,163,2,0,0,1,0
29362212,"ZÃ¼rich Kreis 5, Prime Tower Umgebung",202944853,Eluard,Kreis 4,Hard,47.38569,8.51373,240,3,21,01/09/2022,0.44,1,333,13,1,0,0,0
29404842,New big boutique loft Studio,13570663,Chris,Kreis 8,Seefeld,47.35726,8.55432,110,4,51,02/09/2022,1.07,38,304,27,1,0,0,0
29478826,Executive 2BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.3841,8.50817,216,2,151,03/09/2022,3.18,16,338,48,1,0,0,0
29481611,Modern city flat next to the Botanical Garden,5608216,Regula,Kreis 8,Weinegg,47.36025,8.5605,160,3,24,17/05/2022,0.52,1,93,3,1,0,0,0
29655342,Cozy studio with great city and lake connections,100886524,David,Kreis 9,Altstetten,47.38201,8.50151,110,3,109,02/09/2022,2.31,1,116,49,1,0,0,0
29769890,Cosy room in Zurich,19395155,Laurence,Kreis 2,Enge,47.36008,8.52724,9840,1,5,09/01/2019,0.11,1,364,0,0,0,1,0
29989383,Two Room Comfort Apartment sleeps 4,96791954,Arno,Kreis 4,Werd,47.36995,8.52568,354,2,56,10/07/2022,1.26,5,171,5,1,0,0,0
29990461,Three Room Comfort Apartment sleeps 6,96791954,Arno,Kreis 3,Sihlfeld,47.36963,8.52467,442,2,98,07/09/2022,2.14,5,171,27,1,0,0,0
29990566,Two Room Deluxe Apartment sleeps 2 ( max 4),96791954,Arno,Kreis 4,Werd,47.37062,8.52675,475,2,11,23/06/2022,0.24,5,151,3,1,0,0,0
29990656,One Room Junior Apartment sleeps 2,96791954,Arno,Kreis 3,Sihlfeld,47.36917,8.52654,318,2,5,21/03/2022,0.13,5,167,2,1,0,0,0
29990728,Two Room Superior Apartment sleeps 2 (max 4),96791954,Arno,Kreis 3,Sihlfeld,47.36912,8.52486,501,2,54,01/01/2022,1.23,5,157,5,1,0,0,0
30120264,"Full Apartment in City center, quiet.",128140427,Julien,Kreis 2,Enge,47.35509,8.5269,110,25,9,24/09/2020,0.19,1,35,0,1,0,0,0
30171704,Lovely brandnew penthouse studio with dream views,13570663,Chris,Kreis 8,Seefeld,47.35718,8.55274,95,4,52,04/09/2022,1.11,38,330,18,1,0,0,0
30208059,PequeÃ±o Departamento,100005019,Cecilia,Kreis 6,Unterstrass,47.38754,8.53985,90,1,0,,,1,363,0,0,0,0,1
30226235,Cosy 1BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38446,8.50905,157,2,131,04/09/2022,2.84,16,332,38,1,0,0,0
30239388,Executive 1BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38494,8.50731,155,2,59,04/09/2022,1.27,16,348,20,1,0,0,0
30239688,Design 3BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38506,8.50766,285,2,99,26/08/2022,2.14,16,340,37,1,0,0,0
30292785,NEW: ROOF TOP flat next to famous Bahnhofstrasse,220744491,Vermieter,Kreis 1,Lindenhof,47.37356,8.53963,185,28,6,26/03/2022,0.13,1,352,1,1,0,0,0
30395219,Binz111-b129,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.36107,8.5173,90,1,73,11/09/2022,1.61,4,64,35,1,0,0,0
30395916,"ZÃ¼rich 3, gemÃ¼tliches Zimmer 2",188291999,Bruno,Kreis 3,Sihlfeld,47.37018,8.51908,47,1,233,24/08/2022,5.02,2,276,90,0,0,1,0
30396644,Binz111-B127,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.36085,8.51767,90,1,88,05/09/2022,1.91,4,29,36,1,0,0,0
30396907,Binz111-B131,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.36095,8.51767,90,1,127,10/09/2022,2.75,4,145,56,1,0,0,0
30397023,Binz111-B130,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.36088,8.51752,94,1,154,10/09/2022,3.33,4,146,56,1,0,0,0
30415457,"Parterrezimmer II in EFH ZÃ¼rich-Hottingen, Kreis 7",10487269,Christine,Kreis 7,Hottingen,47.36642,8.56304,49,5,35,30/08/2022,0.76,4,289,13,0,0,1,0
30440485,Completely Furnished Apartment in central  ZÃ¼rich,152504039,Fathy,Kreis 4,Hard,47.38126,8.50611,295,15,1,14/06/2019,0.03,1,327,0,1,0,0,0
31019236,Wonderfull 200 m2 apt with high ceilings zÃ¼rich 7,2904606,Sigrid,Kreis 7,Hottingen,47.36912,8.55666,440,7,1,02/07/2021,0.07,3,179,0,1,0,0,0
31108293,Luxury duplex loft with morning & evening sun,1546630,David,Kreis 3,Alt-Wiedikon,47.35938,8.52303,149,5,11,31/07/2022,0.25,1,109,5,1,0,0,0
31172691,Living in the Center of ZÃ¼rich,143692665,3 Star Group,Kreis 6,Unterstrass,47.39019,8.53774,95,1,93,17/09/2022,2.15,1,334,8,0,0,1,0
31248202,modern studio; large terrace; quiet location,233790010,InVia,Kreis 9,Altstetten,47.39057,8.47366,72,3,78,03/09/2022,1.76,1,64,22,1,0,0,0
31332140,Quiet and charming apartment perfect Homeoffice,50682320,Anna,Kreis 4,Hard,47.37646,8.51452,111,7,32,10/08/2022,0.78,1,117,2,1,0,0,0
31606785,"Cosy, centrally located Room",10790544,Nadine,Kreis 10,Wipkingen,47.39531,8.52095,47,1,39,04/09/2022,0.97,2,34,22,0,0,1,0
31658829,"Cozy apartment in Zurich, Binz",227286241,Lydia,Kreis 3,Friesenberg,47.35961,8.51251,120,30,1,04/07/2019,0.03,2,317,0,1,0,0,0
31817066,Lovely comfortable room in a hip part of the city,34370813,Ladina,Kreis 4,Hard,47.37514,8.51872,59,2,23,11/11/2021,0.53,2,16,1,0,0,1,0
31917101,New ZÃ¼rich,12888535,A,Kreis 5,Gewerbeschule,47.38447,8.52848,140,10,1,13/08/2022,0.71,1,104,1,1,0,0,0
32087275,"Apto. Seefeld Zurich, near Lake, with canopy bed",144152326,Ione,Kreis 8,MÃ¼hlebach,47.35588,8.55613,90,20,11,30/06/2022,0.43,1,333,6,1,0,0,0
32097703,Central Apartment (Monthly rental only),20152316,Andreas,Kreis 5,Gewerbeschule,47.38583,8.52757,83,365,0,,,1,326,0,1,0,0,0
32295519,Spacious Maisonette with garden in the city,5148068,Daniel,Kreis 7,Witikon,47.35649,8.58213,499,3,2,11/08/2019,0.05,1,108,0,1,0,0,0
32379048,Zimmer in Idyll. altem Haus 9. Min. vom Zentrum,122070790,Sandra,Kreis 3,Friesenberg,47.36351,8.49217,47,4,1,28/07/2019,0.03,2,3,0,0,0,1,0
32441488,Spacious apartment in Zurich's District 5,72547427,Kristina Jana,Kreis 4,Langstrasse,47.38043,8.53226,124,2,20,18/06/2022,0.47,1,1,3,1,0,0,0
32523536,Manesse Room 4,174690521,Michael,Kreis 3,Alt-Wiedikon,47.36714,8.52127,59,1,126,22/09/2022,3.23,3,345,64,0,0,1,0
32585235,schÃ¶nes grosses ruhiges sonniges Zimmer (20 qm),244894367,Lena,Kreis 7,Witikon,47.35808,8.6002,88,1,5,21/05/2022,0.12,4,350,1,0,0,1,0
32625363,â™¥ Zurich City - Modern room with private Bathroom,20882083,Alan,Kreis 5,Escher Wyss,47.39014,8.50848,58,1,29,14/07/2022,0.67,1,1,10,0,0,1,0
32632296,Quiet and public transport (201),480998,Pius,Kreis 11,Oerlikon,47.40438,8.54943,68,40,4,08/11/2019,0.1,3,103,0,1,0,0,0
32649111,Privatspa Savon Noir,33086768,Mireille,Kreis 9,Altstetten,47.38631,8.48693,610,1,46,31/07/2022,1.13,1,364,14,1,0,0,0
32825753,A 2 paradas del centro+Wifi+cerca Aeropuerto,4104800,Cristina,Kreis 11,Seebach,47.41416,8.5577,79,1,63,18/09/2022,1.46,2,12,28,0,0,1,0
32856754,Karma Oasis in the Heart of Zurich,11210478,Patrick,Kreis 2,Enge,47.36592,8.52842,105,2,9,16/11/2019,0.21,2,206,0,0,0,1,0
33059980,Longsheng Mingjing Apartment,3282878,Stefanie,Kreis 6,Unterstrass,47.38487,8.54462,966,1,0,,,1,90,0,1,0,0,0
33067330,Studio in Wollishofen for Male Professional,248840632,Alexander,Kreis 2,Wollishofen,47.34693,8.53326,75,25,7,30/06/2022,0.17,1,14,6,1,0,0,0
33085569,Hippes 4* Hotel im Trendquartier - Doppelzimmer,249003124,ZÃ¼ri,Kreis 5,Escher Wyss,47.39054,8.52142,250,1,149,27/08/2022,3.57,2,364,62,0,1,0,0
33150798,Geniales 3 Sterne Boutique Hotel zentral gelegen,97919881,Zurich Swiss Chocolate,Kreis 1,Hochschulen,47.37716,8.545,313,1,285,08/09/2022,7.2,1,362,224,0,1,0,0
33152255,Einzigartiges Swissstyle Hotel an ruhiger Citylage,249607672,Swiss Night,Kreis 7,Hottingen,47.36902,8.55053,300,1,123,19/09/2022,2.95,2,353,68,0,1,0,0
33182216,1.5 room apartment in Zurich (SH-0.4L),25291258,Delta Estates,Kreis 11,Oerlikon,47.40229,8.54445,96,7,10,23/10/2021,0.35,25,80,2,1,0,0,0
33207907,Zurlinden Apt2 with 2 balconies,40667302,Peter/Engin,Kreis 3,Sihlfeld,47.37617,8.51201,200,30,0,,,14,265,0,1,0,0,0
33302231,"4-Bedroom, 3-bath spacious, bright apt. Hottingen",2616961,Stefan,Kreis 7,Hottingen,47.36693,8.55756,475,10,1,04/01/2020,0.03,3,174,0,1,0,0,0
33360025,TOP*CENTRAL*STUDIO*ZURICH,23565345,Nikola,Kreis 3,Alt-Wiedikon,47.3647,8.50899,86,3,87,19/09/2022,2.06,1,275,30,1,0,0,0
33360498,Rooftop-Studio/WORKSPACEðŸ‡¨ðŸ‡­,94601949,Judy,Kreis 7,Fluntern,47.37725,8.56622,79,1,15,17/09/2022,0.41,5,234,8,0,0,1,0
33601063,2.5 rooms flat close to Kunsthaus and Stadelhofen,32263646,Richard,Kreis 7,Hottingen,47.36713,8.55229,250,5,2,28/08/2022,0.98,1,20,2,1,0,0,0
33648018,nice room in Zurich Altstetten,25294972,Lionel,Kreis 9,Altstetten,47.38664,8.4977,80,1,3,13/09/2021,0.22,1,170,0,0,0,1,0
33740170,Peaceful room in the great area of the city 2,142652075,Lazhar,Kreis 11,Seebach,47.41913,8.54363,65,10,4,15/09/2022,0.1,3,358,1,0,0,1,0
33800187,Bright room with new furniture in best location,101114274,Andreas,Kreis 5,Gewerbeschule,47.38214,8.52955,89,1,198,19/09/2022,4.74,1,6,67,0,0,1,0
33820792,Cozy room in the heart of ZÃ¼rich,14668334,Lea,Kreis 4,Langstrasse,47.37755,8.5229,58,4,8,14/03/2022,0.37,3,108,4,0,0,1,0
33847129,Helle grosse Wohnung mit Zueri- und Uetlibergblick,87672233,Pablo & Kia,Kreis 9,Albisrieden,47.37112,8.49875,220,2,47,11/09/2022,1.13,1,157,13,1,0,0,0
33993690,4 bedroom Zurich flat with lovely city view,62954320,Rakhal,Kreis 10,HÃ¶ngg,47.39972,8.5047,198,2,44,10/09/2022,1.08,4,27,25,1,0,0,0
34283991,Sunny bright apartment at Zurich Niederdorf,30287798,Tobias,Kreis 1,Rathaus,47.37482,8.54345,111,2,101,06/09/2022,2.46,1,51,47,1,0,0,0
34300920,ZÃ¼rich: Zimmer in Atelierwohnung im GrÃ¼nen,247949502,Josefine,Kreis 11,Affoltern,47.42385,8.50211,54,5,51,26/08/2022,1.28,1,12,15,0,0,1,0
34472705,Close to city center and the forest,144538506,Barbara,Kreis 6,Unterstrass,47.40148,8.53308,44,1,83,09/09/2022,2.01,1,39,27,0,0,1,0
34554342,Homeoffice Stadtwohnung mit Parkplatz und Balkon,213296181,Edgar Patrik,Kreis 10,Wipkingen,47.397,8.51879,94,3,48,06/07/2022,1.19,2,306,7,1,0,0,0
34571687,Comfortable stay in the center of Zurich,19898314,KatarÃ­na,Kreis 3,Alt-Wiedikon,47.36626,8.52101,65,1,8,05/10/2019,0.2,3,326,0,0,0,1,0
34639342,"A generous and stylish room, in top location",212245115,Lisa,Kreis 7,Hottingen,47.36609,8.56021,104,2,92,08/09/2022,2.26,1,53,27,0,0,1,0
34674097,Lovely studio at the city with balcony and views,13570663,Chris,Kreis 8,MÃ¼hlebach,47.35067,8.56311,95,4,48,14/09/2022,1.18,38,342,13,1,0,0,0
34743620,Super cool & modern apartment in central location!,198265997,Mia,Kreis 5,Gewerbeschule,47.38326,8.53162,147,6,10,15/09/2022,0.25,9,149,4,1,0,0,0
34861647,Beautiful room in trendy neighborhoods of ZÃ¼rich,5831221,Sadina,Kreis 8,Seefeld,47.35942,8.55214,77,3,18,29/08/2022,3.8,1,41,18,0,0,1,0
34918727,Zurich at its best - 8 min. from the real center,3176258,Stephan,Kreis 7,Hirslanden,47.36372,8.55814,149,2,1,23/05/2019,0.02,1,87,0,0,0,1,0
34926273,Suite Habana,150946468,Zet,Kreis 7,Fluntern,47.37902,8.55632,90,3,4,10/09/2021,0.1,1,265,0,0,0,1,0
34959544,WohlfÃ¼hlen mit Seeblick,161257332,Antonia,Kreis 2,Wollishofen,47.33815,8.53647,105,1,6,15/09/2019,0.15,1,88,0,0,0,1,0
35019447,Fairy-Tale Apartment next to the Opera & Bellevue,2894699,Andreas,Kreis 7,Hottingen,47.36589,8.55671,144,2,54,22/09/2022,1.38,1,256,24,1,0,0,0
35025688,"Sunny & Quiet Apartment, 20min from City center",263856201,Juerg & Valeria,Kreis 7,Witikon,47.36026,8.58299,510,28,36,19/06/2022,0.93,2,294,3,1,0,0,0
35174440,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35178707,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35179129,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Unterstrass,47.38244,8.54064,120,7,6,27/08/2020,0.15,37,353,0,1,0,0,0
35179702,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35180162,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,1,30/10/2019,0.03,37,353,0,1,0,0,0
35180437,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35180837,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35181180,Design Studio with Balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,14,2,23/08/2022,0.06,37,353,1,1,0,0,0
35181676,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,353,0,1,0,0,0
35182110,Design Studio,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,2,20/08/2022,0.06,37,294,1,1,0,0,0
35182535,Zurich: Bright Studio apartment,181998546,Giulia,Kreis 11,Affoltern,47.42014,8.50162,191,1,67,31/08/2022,1.72,1,268,14,1,0,0,0
35182675,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,1,04/01/2020,0.03,37,294,0,1,0,0,0
35183779,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,0,,,37,294,0,1,0,0,0
35184191,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,120,7,4,03/01/2020,0.1,37,294,0,1,0,0,0
35188032,Chic & Cosy Boutique Studio in Zurich-City / Opera,198265997,Mia,Kreis 7,Hottingen,47.36515,8.55512,148,2,5,25/05/2021,0.14,9,343,0,1,0,0,0
35415577,Room: 1â˜…Your downtown base for tourism + businessâ˜…,154301820,Severin,Kreis 4,Langstrasse,47.37815,8.52811,69,1,295,21/09/2022,7.36,2,59,108,0,0,1,0
35492554,Villa Allegra Studio - Bohemian chic in Zurich,25608057,Dayana,Kreis 7,Hottingen,47.37058,8.5617,120,3,80,18/09/2022,2.15,2,70,45,1,0,0,0
35494092,Villa Allegra 2BR - Bohemian chic in Zurich,25608057,Dayana,Kreis 7,Hottingen,47.37212,8.56261,194,3,99,15/09/2022,2.66,2,119,52,1,0,0,0
35512110,Downtown Exclusive 2-BR Apartment with Terrace,15038541,Cher.,Kreis 4,Werd,47.37247,8.52614,269,1,191,20/09/2022,4.85,8,35,76,1,0,0,0
35777513,Nice Appartment in the very City Center!,22004663,Patrick,Kreis 2,Enge,47.36261,8.53167,112,6,19,10/06/2022,0.48,2,327,3,0,0,1,0
35831060,Le Bijou Bahnhofstrasse / Paradeplatz LB18A,475053,James,Kreis 1,Lindenhof,47.36874,8.53988,726,1,12,17/09/2022,0.31,17,342,1,1,0,0,0
35835296,Le Bijou Bahnhofstrasse / Paradeplatz LB18C,475053,James,Kreis 1,Lindenhof,47.36874,8.53988,396,1,29,04/09/2022,0.75,17,341,13,1,0,0,0
35892455,Doppelzimmer mit FrÃ¼hstÃ¼ck und Abendessen,182132458,Kurt,Kreis 9,Altstetten,47.38238,8.4928,284,3,0,,,4,365,0,0,0,1,0
35898365,Privatzimmer am ZÃ¼richberg mit eigener Dusche/WC,138754433,Jeroen,Kreis 7,Hottingen,47.37542,8.56603,118,1,4,11/09/2022,4,2,349,4,0,0,1,0
35899817,"Cosy, modern and stylish flat in Oerlikon",805282,David,Kreis 11,Oerlikon,47.40763,8.55778,90,4,10,18/09/2022,0.26,1,62,3,1,0,0,0
35971686,Nice Apartment close to the Lake,147378343,Duni,Kreis 2,Enge,47.35886,8.5294,200,4,8,18/08/2022,0.21,1,48,5,1,0,0,0
36033611,"central, bright room 600m from ZÃ¼rich main station",271079436,Thor,Kreis 4,Langstrasse,47.3774,8.52904,55,15,35,31/07/2022,0.9,2,142,5,0,0,1,0
36123934,Terrific 2BD flat city center/Enge (Wille 5),23561865,Tania,Kreis 2,Enge,47.36376,8.53257,199,2,40,07/06/2022,1.04,20,6,17,1,0,0,0
36308192,Zentral wohnen,200600018,Elisabeth,Kreis 11,Oerlikon,47.40214,8.54576,100,3,40,15/07/2022,1.1,1,74,19,1,0,0,0
